"country","taxid","country_date","count"
"NL","1280","2015-08-05",1
"NL","1280","2015-08-10",1
"NL","1280","2015-08-13",1
"NL","1280","2015-08-17",2
"NL","1280","2015-08-19",2
"NL","1280","2015-08-20",1
"NL","1280","2015-08-23",1
"NL","1280","2015-08-25",1
"NL","1280","2015-08-27",3
"NL","1280","2015-08-28",1
"NL","1280","2015-08-31",1
"NL","1280","2015-09-01",1
"NL","1280","2015-09-08",5
"NL","1280","2015-09-10",1
"NL","1280","2015-09-12",1
"NL","1280","2015-09-14",6
"NL","1280","2015-09-15",1
"NL","1280","2015-09-22",2
"NL","1280","2015-09-27",1
"NL","1280","2015-09-28",1
"NL","1280","2015-09-29",1
"NL","1280","2015-09-30",2
"NL","1280","2015-10-01",2
"NL","1280","2015-10-02",1
"NL","1280","2015-10-04",1
"NL","1280","2015-10-05",1
"NL","1280","2015-10-07",1
"NL","1280","2015-10-22",1
"NL","1280","2015-10-25",1
"NL","1280","2015-10-26",4
"NL","1280","2015-10-27",1
"NL","1280","2015-10-30",1
"NL","1280","2015-10-31",1
"NL","1280","2015-11-12",1
"NL","1280","2015-11-16",4
"NL","1280","2015-11-18",1
"NL","1280","2015-11-20",2
"NL","1280","2015-11-25",1
"NL","1280","2015-11-30",1
"NL","1280","2015-12-02",2
"NL","1280","2015-12-04",1
"NL","1280","2015-12-08",1
"NL","1280","2015-12-09",1
"NL","1280","2015-12-14",1
"NL","1280","2015-12-18",1
"NL","1280","2015-12-23",1
"NL","1280","2015-12-26",1
"NL","1280","2015-12-28",3
"NL","1280","2015-12-29",7
"NL","1280","2015-12-30",4
"NL","1280","2015-12-31",1
"NL","1280","2016",6
"NL","1280","2016-01-02",1
"NL","1280","2016-01-04",4
"NL","1280","2016-01-05",6
"NL","1280","2016-01-06",1
"NL","1280","2016-01-07",3
"NL","1280","2016-01-08",2
"NL","1280","2016-01-11",1
"NL","1280","2016-01-12",1
"NL","1280","2016-01-14",1
"NL","1280","2016-01-15",2
"NL","1280","2016-01-18",5
"NL","1280","2016-01-19",3
"NL","1280","2016-01-21",2
"NL","1280","2016-01-22",1
"NL","1280","2016-01-24",1
"NL","1280","2016-01-25",5
"NL","1280","2016-01-26",2
"NL","1280","2016-01-27",5
"NL","1280","2016-01-28",1
"NL","1280","2016-01-29",7
"NL","1280","2016-01-30",1
"NL","1280","2016-02-02",4
"NL","1280","2016-02-05",3
"NL","1280","2016-02-06",2
"NL","1280","2016-02-07",2
"NL","1280","2016-02-09",3
"NL","1280","2016-02-10",2
"NL","1280","2016-02-11",3
"NL","1280","2016-02-12",3
"NL","1280","2016-02-13",1
"NL","1280","2016-02-15",1
"NL","1280","2016-02-16",1
"NL","1280","2016-02-17",5
"NL","1280","2016-02-23",4
"NL","1280","2016-02-24",4
"NL","1280","2016-02-25",1
"NL","1280","2016-02-26",3
"NL","1280","2016-02-29",1
"NL","1280","2016-03-01",4
"NL","1280","2016-03-02",1
"NL","1280","2016-03-03",2
"NL","1280","2016-03-05",1
"NL","1280","2016-03-07",2
"NL","1280","2016-03-10",1
"NL","1280","2016-03-11",1
"NL","1280","2016-03-13",1
"NL","1280","2016-03-14",3
"NL","1280","2016-03-15",2
"NL","1280","2016-03-17",2
"NL","1280","2016-03-18",2
"NL","1280","2016-03-19",1
"NL","1280","2016-03-20",2
"NL","1280","2016-03-21",2
"NL","1280","2016-03-23",3
"NL","1280","2016-03-24",1
"NL","1280","2016-03-25",1
"NL","1280","2016-03-27",1
"NL","1280","2016-03-29",1
"NL","1280","2016-03-30",4
"NL","1280","2016-03-31",2
"NL","1280","2016-04-03",1
"NL","1280","2016-04-04",1
"NL","1280","2016-04-05",2
"NL","1280","2016-04-06",2
"NL","1280","2016-04-07",1
"NL","1280","2016-04-08",1
"NL","1280","2016-04-11",1
"NL","1280","2016-04-12",1
"NL","1280","2016-04-13",1
"NL","1280","2016-04-14",1
"NL","1280","2016-04-15",1
"NL","1280","2016-04-18",1
"NL","1280","2016-04-19",1
"NL","1280","2016-04-22",1
"NL","1280","2016-04-25",1
"NL","1280","2016-04-29",1
"NL","1280","2016-05-02",1
"NL","1280","2016-05-03",1
"NL","1280","2016-05-04",1
"NL","1280","2016-05-05",1
"NL","1280","2016-05-17",1
"NL","1280","2016-05-20",1
"NL","1280","2016-06-02",1
"NL","1280","2016-06-07",1
"NL","1280","2016-06-15",1
"NL","1280","2016-06-22",1
"NL","1280","2016-06-30",1
"NL","1280","2016-07-01",1
"NL","1280","2016-07-08",1
"NL","1280","2016-07-12",1
"NL","1280","2016-07-15",1
"NL","1280","2016-07-19",1
"NL","1280","2016-07-23",1
"NL","1280","2016-07-27",2
"NL","1280","2016-08-02",2
"NL","1280","2016-08-18",1
"NL","1280","2016-08-19",1
"NL","1280","2016-08-25",1
"NL","1280","2016-08-27",1
"NL","1280","2016-08-29",1
"NL","1280","2016-09-01",1
"NL","1280","2016-09-09",1
"NL","1280","2016-09-11",1
"NL","1280","2016-09-29",1
"NL","1280","2016-10-02",1
"NL","1280","2016-10-03",1
"NL","1280","2016-10-04",2
"NL","1280","2016-10-07",2
"NL","1280","2016-10-08",1
"NL","1280","2016-10-10",1
"NL","1280","2016-10-17",1
"NL","1280","2016-10-18",1
"NL","1280","2016-10-20",1
"NL","1280","2016-10-21",1
"NL","1280","2016-10-24",1
"NL","1280","2016-10-25",1
"NL","1280","2016-10-26",1
"NL","1280","2016-10-27",2
"NL","1280","2016-10-28",3
"NL","1280","2016-10-29",3
"NL","1280","2016-10-31",8
"NL","1280","2016-11-01",4
"NL","1280","2016-11-02",1
"NL","1280","2016-11-03",3
"NL","1280","2016-11-04",4
"NL","1280","2016-11-05",2
"NL","1280","2016-11-06",1
"NL","1280","2016-11-07",2
"NL","1280","2016-11-08",4
"NL","1280","2016-11-09",1
"NL","1280","2016-11-10",3
"NL","1280","2016-11-11",3
"NL","1280","2016-11-12",3
"NL","1280","2016-11-13",1
"NL","1280","2016-11-14",4
"NL","1280","2016-11-15",3
"NL","1280","2016-11-16",4
"NL","1280","2016-11-17",2
"NL","1280","2016-11-18",1
"NL","1280","2016-11-19",1
"NL","1280","2016-11-20",1
"NL","1280","2016-11-21",5
"NL","1280","2016-11-22",3
"NL","1280","2016-11-23",5
"NL","1280","2016-11-24",2
"NL","1280","2016-11-25",4
"NL","1280","2016-11-27",1
"NL","1280","2016-11-28",3
"NL","1280","2016-11-29",5
"NL","1280","2016-11-30",5
"NL","1280","2016-12-01",3
"NL","1280","2016-12-02",3
"NL","1280","2016-12-04",1
"NL","1280","2016-12-06",4
"NL","1280","2016-12-07",3
"NL","1280","2016-12-08",5
"NL","1280","2016-12-09",3
"NL","1280","2016-12-12",3
"NL","1280","2016-12-13",3
"NL","1280","2016-12-14",3
"NL","1280","2016-12-15",2
"NL","1280","2016-12-16",4
"NL","1280","2016-12-17",2
"NL","1280","2016-12-19",3
"NL","1280","2016-12-20",1
"NL","1280","2016-12-21",3
"NL","1280","2016-12-22",1
"NL","1280","2016-12-23",4
"NL","1280","2016-12-24",1
"NL","1280","2016-12-25",1
"NL","1280","2016-12-27",3
"NL","1280","2016-12-28",6
"NL","1280","2016-12-29",3
"NL","1280","2016-12-30",5
"NL","1280","2016-12-31",1
"NL","1280","2017",11
"NL","1280","2017-01-02",4
"NL","1280","2017-01-03",6
"NL","1280","2017-01-04",2
"NL","1280","2017-01-05",4
"NL","1280","2017-01-06",5
"NL","1280","2017-01-07",3
"NL","1280","2017-01-08",1
"NL","1280","2017-01-09",3
"NL","1280","2017-01-10",9
"NL","1280","2017-01-11",4
"NL","1280","2017-01-12",5
"NL","1280","2017-01-13",4
"NL","1280","2017-01-14",1
"NL","1280","2017-01-16",6
"NL","1280","2017-01-17",10
"NL","1280","2017-01-18",3
"NL","1280","2017-01-19",5
"NL","1280","2017-01-20",5
"NL","1280","2017-01-21",2
"NL","1280","2017-01-22",1
"NL","1280","2017-01-23",5
"NL","1280","2017-01-24",6
"NL","1280","2017-01-25",5
"NL","1280","2017-01-26",1
"NL","1280","2017-01-27",7
"NL","1280","2017-01-28",1
"NL","1280","2017-01-29",4
"NL","1280","2017-01-30",6
"NL","1280","2017-01-31",6
"NL","1280","2017-02-01",5
"NL","1280","2017-02-02",2
"NL","1280","2017-02-03",6
"NL","1280","2017-02-04",2
"NL","1280","2017-02-05",3
"NL","1280","2017-02-06",5
"NL","1280","2017-02-07",6
"NL","1280","2017-02-08",2
"NL","1280","2017-02-09",2
"NL","1280","2017-02-10",8
"NL","1280","2017-02-12",1
"NL","1280","2017-02-13",7
"NL","1280","2017-02-15",3
"NL","1280","2017-02-16",5
"NL","1280","2017-02-17",7
"NL","1280","2017-02-18",2
"NL","1280","2017-02-20",5
"NL","1280","2017-02-21",8
"NL","1280","2017-02-22",7
"NL","1280","2017-02-23",5
"NL","1280","2017-02-24",5
"NL","1280","2017-02-26",2
"NL","1280","2017-02-27",8
"NL","1280","2017-02-28",4
"NL","1280","2017-03-01",2
"NL","1280","2017-03-02",2
"NL","1280","2017-03-03",7
"NL","1280","2017-03-04",1
"NL","1280","2017-03-06",7
"NL","1280","2017-03-07",6
"NL","1280","2017-03-08",3
"NL","1280","2017-03-09",8
"NL","1280","2017-03-10",3
"NL","1280","2017-03-11",3
"NL","1280","2017-03-12",2
"NL","1280","2017-03-13",2
"NL","1280","2017-03-14",2
"NL","1280","2017-03-15",1
"NL","1280","2017-03-16",5
"NL","1280","2017-03-17",7
"NL","1280","2017-03-18",1
"NL","1280","2017-03-19",3
"NL","1280","2017-03-20",4
"NL","1280","2017-03-21",7
"NL","1280","2017-03-22",4
"NL","1280","2017-03-23",5
"NL","1280","2017-03-24",2
"NL","1280","2017-03-26",1
"NL","1280","2017-03-27",9
"NL","1280","2017-03-28",5
"NL","1280","2017-03-29",2
"NL","1280","2017-03-30",4
"NL","1280","2017-03-31",5
"NL","1280","2017-04-01",3
"NL","1280","2017-04-02",1
"NL","1280","2017-04-03",5
"NL","1280","2017-04-04",10
"NL","1280","2017-04-05",2
"NL","1280","2017-04-06",4
"NL","1280","2017-04-07",4
"NL","1280","2017-04-08",2
"NL","1280","2017-04-09",2
"NL","1280","2017-04-10",2
"NL","1280","2017-04-11",3
"NL","1280","2017-04-12",3
"NL","1280","2017-04-13",5
"NL","1280","2017-04-14",4
"NL","1280","2017-04-15",2
"NL","1280","2017-04-16",2
"NL","1280","2017-04-17",2
"NL","1280","2017-04-18",3
"NL","1280","2017-04-19",4
"NL","1280","2017-04-20",7
"NL","1280","2017-04-21",7
"NL","1280","2017-04-23",1
"NL","1280","2017-04-24",6
"NL","1280","2017-04-25",1
"NL","1280","2017-04-26",8
"NL","1280","2017-04-27",1
"NL","1280","2017-04-28",9
"NL","1280","2017-05-01",8
"NL","1280","2017-05-02",7
"NL","1280","2017-05-03",6
"NL","1280","2017-05-04",4
"NL","1280","2017-05-05",3
"NL","1280","2017-05-06",4
"NL","1280","2017-05-07",1
"NL","1280","2017-05-08",5
"NL","1280","2017-05-09",5
"NL","1280","2017-05-10",1
"NL","1280","2017-05-11",6
"NL","1280","2017-05-12",4
"NL","1280","2017-05-13",1
"NL","1280","2017-05-14",3
"NL","1280","2017-05-15",4
"NL","1280","2017-05-16",4
"NL","1280","2017-05-17",2
"NL","1280","2017-05-18",5
"NL","1280","2017-05-19",3
"NL","1280","2017-05-20",1
"NL","1280","2017-05-21",1
"NL","1280","2017-05-22",4
"NL","1280","2017-05-23",9
"NL","1280","2017-05-24",7
"NL","1280","2017-05-25",3
"NL","1280","2017-05-26",5
"NL","1280","2017-05-29",10
"NL","1280","2017-05-30",4
"NL","1280","2017-05-31",6
"NL","1280","2017-06-01",3
"NL","1280","2017-06-02",5
"NL","1280","2017-06-03",3
"NL","1280","2017-06-04",1
"NL","1280","2017-06-05",2
"NL","1280","2017-06-06",3
"NL","1280","2017-06-07",5
"NL","1280","2017-06-08",1
"NL","1280","2017-06-09",7
"NL","1280","2017-06-10",1
"NL","1280","2017-06-11",1
"NL","1280","2017-06-12",6
"NL","1280","2017-06-13",3
"NL","1280","2017-06-14",2
"NL","1280","2017-06-15",2
"NL","1280","2017-06-16",2
"NL","1280","2017-06-17",1
"NL","1280","2017-06-18",1
"NL","1280","2017-06-19",5
"NL","1280","2017-06-20",7
"NL","1280","2017-06-21",3
"NL","1280","2017-06-22",3
"NL","1280","2017-06-23",4
"NL","1280","2017-06-26",1
"NL","1280","2017-06-27",5
"NL","1280","2017-06-29",1
"NL","1280","2017-06-30",5
"NL","1280","2017-07-01",1
"NL","1280","2017-07-02",1
"NL","1280","2017-07-03",6
"NL","1280","2017-07-04",6
"NL","1280","2017-07-05",3
"NL","1280","2017-07-06",4
"NL","1280","2017-07-07",7
"NL","1280","2017-07-08",1
"NL","1280","2017-07-10",4
"NL","1280","2017-07-11",4
"NL","1280","2017-07-12",8
"NL","1280","2017-07-13",3
"NL","1280","2017-07-14",3
"NL","1280","2017-07-15",1
"NL","1280","2017-07-16",2
"NL","1280","2017-07-17",1
"NL","1280","2017-07-18",4
"NL","1280","2017-07-19",5
"NL","1280","2017-07-20",8
"NL","1280","2017-07-21",5
"NL","1280","2017-07-22",1
"NL","1280","2017-07-23",2
"NL","1280","2017-07-24",3
"NL","1280","2017-07-25",5
"NL","1280","2017-07-26",8
"NL","1280","2017-07-27",4
"NL","1280","2017-07-28",5
"NL","1280","2017-07-29",1
"NL","1280","2017-07-31",6
"NL","1280","2017-08-01",5
"NL","1280","2017-08-02",6
"NL","1280","2017-08-03",2
"NL","1280","2017-08-04",6
"NL","1280","2017-08-05",1
"NL","1280","2017-08-06",1
"NL","1280","2017-08-07",7
"NL","1280","2017-08-08",3
"NL","1280","2017-08-09",4
"NL","1280","2017-08-10",4
"NL","1280","2017-08-11",1
"NL","1280","2017-08-14",9
"NL","1280","2017-08-15",4
"NL","1280","2017-08-16",5
"NL","1280","2017-08-17",5
"NL","1280","2017-08-18",6
"NL","1280","2017-08-19",2
"NL","1280","2017-08-20",2
"NL","1280","2017-08-21",1
"NL","1280","2017-08-22",4
"NL","1280","2017-08-23",1
"NL","1280","2017-08-24",6
"NL","1280","2017-08-25",2
"NL","1280","2017-08-27",1
"NL","1280","2017-08-28",5
"NL","1280","2017-08-29",7
"NL","1280","2017-08-30",5
"NL","1280","2017-08-31",6
"NL","1280","2017-09-01",3
"NL","1280","2017-09-04",5
"NL","1280","2017-09-05",4
"NL","1280","2017-09-06",3
"NL","1280","2017-09-07",5
"NL","1280","2017-09-08",7
"NL","1280","2017-09-10",1
"NL","1280","2017-09-11",3
"NL","1280","2017-09-12",4
"NL","1280","2017-09-13",8
"NL","1280","2017-09-14",4
"NL","1280","2017-09-15",5
"NL","1280","2017-09-17",1
"NL","1280","2017-09-18",6
"NL","1280","2017-09-19",4
"NL","1280","2017-09-20",4
"NL","1280","2017-09-21",7
"NL","1280","2017-09-22",4
"NL","1280","2017-09-23",2
"NL","1280","2017-09-24",2
"NL","1280","2017-09-25",3
"NL","1280","2017-09-26",5
"NL","1280","2017-09-27",2
"NL","1280","2017-09-28",4
"NL","1280","2017-09-29",2
"NL","1280","2017-09-30",1
"NL","1280","2017-10-01",2
"NL","1280","2017-10-02",5
"NL","1280","2017-10-03",4
"NL","1280","2017-10-04",5
"NL","1280","2017-10-05",4
"NL","1280","2017-10-06",6
"NL","1280","2017-10-07",1
"NL","1280","2017-10-08",1
"NL","1280","2017-10-09",6
"NL","1280","2017-10-10",3
"NL","1280","2017-10-11",4
"NL","1280","2017-10-12",6
"NL","1280","2017-10-13",6
"NL","1280","2017-10-14",2
"NL","1280","2017-10-15",2
"NL","1280","2017-10-16",9
"NL","1280","2017-10-17",5
"NL","1280","2017-10-18",3
"NL","1280","2017-10-19",8
"NL","1280","2017-10-20",8
"NL","1280","2017-10-21",1
"NL","1280","2017-10-23",5
"NL","1280","2017-10-24",2
"NL","1280","2017-10-25",2
"NL","1280","2017-10-26",6
"NL","1280","2017-10-27",2
"NL","1280","2017-10-30",8
"NL","1280","2017-10-31",4
"NL","1280","2017-11-01",5
"NL","1280","2017-11-02",3
"NL","1280","2017-11-03",3
"NL","1280","2017-11-04",4
"NL","1280","2017-11-05",1
"NL","1280","2017-11-06",1
"NL","1280","2017-11-07",6
"NL","1280","2017-11-08",7
"NL","1280","2017-11-09",4
"NL","1280","2017-11-10",7
"NL","1280","2017-11-11",2
"NL","1280","2017-11-12",1
"NL","1280","2017-11-13",7
"NL","1280","2017-11-14",3
"NL","1280","2017-11-15",1
"NL","1280","2017-11-16",4
"NL","1280","2017-11-17",2
"NL","1280","2017-11-18",1
"NL","1280","2017-11-20",5
"NL","1280","2017-11-21",3
"NL","1280","2017-11-22",2
"NL","1280","2017-11-23",1
"NL","1280","2017-11-24",7
"NL","1280","2017-11-25",1
"NL","1280","2017-11-26",1
"NL","1280","2017-11-27",5
"NL","1280","2017-11-28",4
"NL","1280","2017-11-29",5
"NL","1280","2017-11-30",3
"NL","1280","2017-12-01",2
"NL","1280","2017-12-02",2
"NL","1280","2017-12-04",5
"NL","1280","2017-12-05",4
"NL","1280","2017-12-07",8
"NL","1280","2017-12-08",1
"NL","1280","2017-12-09",1
"NL","1280","2017-12-12",1
"NL","1280","2017-12-13",3
"NL","1280","2017-12-14",3
"NL","1280","2017-12-15",6
"NL","1280","2017-12-17",2
"NL","1280","2017-12-18",2
"NL","1280","2017-12-19",2
"NL","1280","2017-12-20",1
"NL","1280","2017-12-21",6
"NL","1280","2017-12-22",3
"NL","1280","2017-12-24",2
"NL","1280","2017-12-25",1
"NL","1280","2017-12-26",1
"NL","1280","2017-12-27",6
"NL","1280","2017-12-29",3
"NL","1280","2017-12-30",1
"NL","1280","2017-12-31",2
"NL","1280","2018",23
"NL","1280","2018-01-01",2
"NL","1280","2018-01-02",4
"NL","1280","2018-01-03",2
"NL","1280","2018-01-05",2
"NL","1280","2018-01-06",3
"NL","1280","2018-01-07",3
"NL","1280","2018-01-08",6
"NL","1280","2018-01-09",3
"NL","1280","2018-01-10",3
"NL","1280","2018-01-11",4
"NL","1280","2018-01-12",1
"NL","1280","2018-01-13",1
"NL","1280","2018-01-14",2
"NL","1280","2018-01-15",8
"NL","1280","2018-01-16",10
"NL","1280","2018-01-17",4
"NL","1280","2018-01-18",6
"NL","1280","2018-01-19",4
"NL","1280","2018-01-20",5
"NL","1280","2018-01-21",2
"NL","1280","2018-01-22",2
"NL","1280","2018-01-23",7
"NL","1280","2018-01-24",6
"NL","1280","2018-01-25",2
"NL","1280","2018-01-26",5
"NL","1280","2018-01-27",1
"NL","1280","2018-01-28",2
"NL","1280","2018-01-29",8
"NL","1280","2018-01-30",5
"NL","1280","2018-01-31",11
"NL","1280","2018-02-01",2
"NL","1280","2018-02-02",2
"NL","1280","2018-02-03",2
"NL","1280","2018-02-05",5
"NL","1280","2018-02-06",1
"NL","1280","2018-02-07",8
"NL","1280","2018-02-08",4
"NL","1280","2018-02-09",3
"NL","1280","2018-02-12",5
"NL","1280","2018-02-13",5
"NL","1280","2018-02-14",3
"NL","1280","2018-02-15",3
"NL","1280","2018-02-16",3
"NL","1280","2018-02-17",2
"NL","1280","2018-02-19",4
"NL","1280","2018-02-20",5
"NL","1280","2018-02-21",6
"NL","1280","2018-02-22",4
"NL","1280","2018-02-23",4
"NL","1280","2018-02-24",2
"NL","1280","2018-02-26",3
"NL","1280","2018-02-27",3
"NL","1280","2018-02-28",1
"NL","1280","2018-03-01",2
"NL","1280","2018-03-02",8
"NL","1280","2018-03-03",1
"NL","1280","2018-03-04",1
"NL","1280","2018-03-05",5
"NL","1280","2018-03-06",7
"NL","1280","2018-03-07",2
"NL","1280","2018-03-08",3
"NL","1280","2018-03-09",5
"NL","1280","2018-03-11",2
"NL","1280","2018-03-12",4
"NL","1280","2018-03-13",6
"NL","1280","2018-03-14",5
"NL","1280","2018-03-15",2
"NL","1280","2018-03-16",4
"NL","1280","2018-03-17",2
"NL","1280","2018-03-18",3
"NL","1280","2018-03-19",6
"NL","1280","2018-03-20",7
"NL","1280","2018-03-21",4
"NL","1280","2018-03-22",3
"NL","1280","2018-03-23",3
"NL","1280","2018-03-24",2
"NL","1280","2018-03-25",1
"NL","1280","2018-03-26",5
"NL","1280","2018-03-27",3
"NL","1280","2018-03-28",2
"NL","1280","2018-03-29",4
"NL","1280","2018-03-30",3
"NL","1280","2018-03-31",1
"NL","1280","2018-04-02",1
"NL","1280","2018-04-03",4
"NL","1280","2018-04-05",8
"NL","1280","2018-04-06",3
"NL","1280","2018-04-08",2
"NL","1280","2018-04-09",3
"NL","1280","2018-04-10",2
"NL","1280","2018-04-11",2
"NL","1280","2018-04-12",2
"NL","1280","2018-04-13",2
"NL","1280","2018-04-14",2
"NL","1280","2018-04-16",6
"NL","1280","2018-04-17",4
"NL","1280","2018-04-18",3
"NL","1280","2018-04-19",3
"NL","1280","2018-04-20",2
"NL","1280","2018-04-22",1
"NL","1280","2018-04-23",5
"NL","1280","2018-04-24",5
"NL","1280","2018-04-25",4
"NL","1280","2018-04-26",3
"NL","1280","2018-04-28",1
"NL","1280","2018-04-29",2
"NL","1280","2018-04-30",5
"NL","1280","2018-05-01",2
"NL","1280","2018-05-02",5
"NL","1280","2018-05-03",3
"NL","1280","2018-05-04",2
"NL","1280","2018-05-07",9
"NL","1280","2018-05-08",8
"NL","1280","2018-05-09",2
"NL","1280","2018-05-10",1
"NL","1280","2018-05-11",5
"NL","1280","2018-05-12",3
"NL","1280","2018-05-13",1
"NL","1280","2018-05-14",3
"NL","1280","2018-05-15",4
"NL","1280","2018-05-17",3
"NL","1280","2018-05-18",5
"NL","1280","2018-05-19",1
"NL","1280","2018-05-20",1
"NL","1280","2018-05-21",1
"NL","1280","2018-05-22",10
"NL","1280","2018-05-23",10
"NL","1280","2018-05-24",8
"NL","1280","2018-05-25",3
"NL","1280","2018-05-26",3
"NL","1280","2018-05-27",1
"NL","1280","2018-05-28",6
"NL","1280","2018-05-29",3
"NL","1280","2018-05-30",3
"NL","1280","2018-05-31",6
"NL","1280","2018-06-01",3
"NL","1280","2018-06-04",7
"NL","1280","2018-06-05",5
"NL","1280","2018-06-06",6
"NL","1280","2018-06-07",7
"NL","1280","2018-06-08",4
"NL","1280","2018-06-09",2
"NL","1280","2018-06-10",1
"NL","1280","2018-06-11",3
"NL","1280","2018-06-12",9
"NL","1280","2018-06-13",4
"NL","1280","2018-06-14",3
"NL","1280","2018-06-15",8
"NL","1280","2018-06-16",2
"NL","1280","2018-06-18",6
"NL","1280","2018-06-19",4
"NL","1280","2018-06-20",5
"NL","1280","2018-06-21",6
"NL","1280","2018-06-22",4
"NL","1280","2018-06-23",1
"NL","1280","2018-06-24",1
"NL","1280","2018-06-25",5
"NL","1280","2018-06-26",6
"NL","1280","2018-06-27",1
"NL","1280","2018-06-28",5
"NL","1280","2018-06-29",1
"NL","1280","2018-06-30",4
"NL","1280","2018-07-01",1
"NL","1280","2018-07-02",2
"NL","1280","2018-07-03",4
"NL","1280","2018-07-04",4
"NL","1280","2018-07-05",4
"NL","1280","2018-07-06",5
"NL","1280","2018-07-09",5
"NL","1280","2018-07-10",4
"NL","1280","2018-07-11",5
"NL","1280","2018-07-12",3
"NL","1280","2018-07-13",7
"NL","1280","2018-07-14",1
"NL","1280","2018-07-15",1
"NL","1280","2018-07-16",5
"NL","1280","2018-07-17",2
"NL","1280","2018-07-18",2
"NL","1280","2018-07-19",5
"NL","1280","2018-07-20",4
"NL","1280","2018-07-23",1
"NL","1280","2018-07-24",2
"NL","1280","2018-07-25",3
"NL","1280","2018-07-26",1
"NL","1280","2018-07-27",6
"NL","1280","2018-07-28",2
"NL","1280","2018-07-29",2
"NL","1280","2018-07-30",3
"NL","1280","2018-07-31",5
"NL","1280","2018-08-01",4
"NL","1280","2018-08-02",2
"NL","1280","2018-08-03",6
"NL","1280","2018-08-04",3
"NL","1280","2018-08-05",2
"NL","1280","2018-08-06",4
"NL","1280","2018-08-07",3
"NL","1280","2018-08-08",3
"NL","1280","2018-08-09",4
"NL","1280","2018-08-10",8
"NL","1280","2018-08-11",1
"NL","1280","2018-08-12",1
"NL","1280","2018-08-13",3
"NL","1280","2018-08-14",5
"NL","1280","2018-08-15",4
"NL","1280","2018-08-16",4
"NL","1280","2018-08-17",4
"NL","1280","2018-08-18",1
"NL","1280","2018-08-20",3
"NL","1280","2018-08-21",4
"NL","1280","2018-08-22",7
"NL","1280","2018-08-23",5
"NL","1280","2018-08-24",5
"NL","1280","2018-08-26",1
"NL","1280","2018-08-27",6
"NL","1280","2018-08-28",7
"NL","1280","2018-08-29",3
"NL","1280","2018-08-30",4
"NL","1280","2018-08-31",3
"NL","1280","2018-09-02",1
"NL","1280","2018-09-03",6
"NL","1280","2018-09-04",4
